,x,y,x_,y_,f
0,-0.2758158558516356,-0.17264194338424166,-0.2912817829174985,-0.5436836698968598,0.22932775872233518
1,-0.25853786472486184,-0.4002099091226309,-0.30203546273571286,-0.39948679963782735,0.6589316338856733
2,-0.4281199564379272,-0.35962661702022214,-0.345846433734961,-0.4071784987254652,0.13153942688672265
3,-0.3955242595606077,-0.4138856913187458,-0.3417016909176175,-0.4827037116062862,0.870127963713856
4,-0.26072747319052514,-0.48225047309692815,-0.2208392014252142,-0.4175702155989037,0.7213260539736341
5,-0.34318800768569213,-0.21212171636946492,-0.4670908305406505,-0.33055122418744814,0.24480692999331802
6,-0.31949263424034796,-0.2761932271436435,-0.23457130335307932,-0.4175715173747605,0.6681051455876327
7,-0.21862927895474643,-0.4462275101585729,-0.39303472475671847,-0.1223481362480014,0.08740174165581927
8,-0.3998151493260116,-0.39092455722625125,-0.1507860558483005,-0.3158996975013901,0.6316475482723847
9,-0.3712917854874446,-0.23718754394481067,-0.3347644549695416,-0.17596923877286164,0.44008748630823213
10,-0.26773099695863073,-0.37840968646788387,-0.1641399423560347,-0.3473634742910418,0.523510566897291
11,-0.28793779240895057,-0.30567384607173814,-0.22021172166281489,-0.4276710244036179,0.9130919324023987
12,-0.2309315096733454,-0.43809258883719027,-0.34446451971432857,-0.29057813697437196,0.2647355759864981
13,-0.330716615332262,-0.4436467516736863,-0.4022080089500176,-0.3661088857735735,0.14369512858491404
14,-0.37198161226107107,-0.49253175818802036,-0.46719418447320465,-0.24077851022265437,0.5631546394053518
15,-0.3056090896226513,-0.4116435969127603,-0.37178890785245156,-0.3417578153629572,0.4787859641245067
16,-0.3301030900355045,-0.37624367554365185,-0.40776409385859447,-0.37556790563188114,0.30373679765978007
17,-0.3684520368138776,-0.37120222743942727,-0.10150275467391867,-0.2833456667464196,0.5941372194484942
18,-0.36029741344483185,-0.384942991454626,-0.4037470950377592,-0.3477011316427997,0.2226634447377443
19,-0.21790825742884593,-0.2523697563493937,-0.2597106513107152,-0.44660266292038364,0.7259436220816792
20,-0.17044239981039294,-0.2852514925730095,-0.3362242583813335,-0.3942987660119298,0.6584885859980374
21,-0.4117091234081048,-0.49157825171584724,-0.3602452134286672,-0.4264113571245729,0.06373914205036889
22,-0.38209237266073626,-0.3382406476080808,-0.34270016502292744,-0.5798512647933732,-0.002376943246001036
23,-0.19388372796289752,-0.32813205058274847,-0.5883520717654153,-0.390329786736224,0.46151602306005196
24,-0.3907521004589382,-0.4626788677985292,-0.24926782301248046,-0.45202567436874497,0.685535807677661
25,-0.2945975305542801,-0.3486027604817509,-0.3044209713134241,-0.4644178907738539,0.5684305164471706
26,-0.18542180957573012,-0.3547314649120097,-0.43927386508941824,-0.49207430257685825,0.41908167120392953
27,-0.26720461547576924,-0.43156039528739243,-0.2505529007508673,-0.43156137309325404,0.06989376369954757
28,-0.3453258565882731,-0.4293903169367637,-0.35504424230039633,-0.33211563751033524,0.6041767560711214
29,-0.2648579712092572,-0.4058934531136421,-0.3174141113971474,-0.40226287074540656,0.40779512508144405
30,-0.2549145357692966,-0.40762761401209024,-0.37939839574506534,-0.5274340996432294,0.41908924694979366
31,-0.42320178458826163,-0.44502197186151954,-0.227123453636328,-0.4082125288382745,0.6526214733604367
32,-0.320435298836092,-0.3663827504309351,-0.2458423576923595,-0.5270709828043978,0.8775351514009067
33,-0.4062966283572827,-0.3136582269480815,-0.24994844416609605,-0.35166692881002487,0.5725109438716152
34,-0.293825773559002,-0.4134144506669811,-0.4130438985778141,-0.4148903166919142,0.014633205742781631
35,-0.3941204842010916,-0.31842124584175896,-0.25550143741632775,-0.4384592426513001,0.30104667760611864
36,-0.23955978919616433,-0.37699757068354994,-0.28288794857773225,-0.25696589143084336,0.6502582869454758
37,-0.18656603896513135,-0.4198301275824633,-0.4687867594063154,-0.3444444495655268,0.792888598812667
38,-0.3551832762957564,-0.4126170828999681,-0.2583818018688765,-0.21083783790115954,0.16873189111662587
