,x,y,x_,y_,f
0,0.39494927359925763,0.32820850344681396,0.43332903471816764,0.5407948744731432,0.04988832062903438
1,0.4151510928533948,0.38744137755929886,0.36391820251958806,0.5204964075057715,0.589655061895616
2,0.33732612896242004,0.43508255835602,0.5185011339055715,0.26448935238444793,0.9854098752196877
3,0.4810171216753668,0.46070699252818537,0.5153971648968666,0.20554127720787613,0.31027065323433756
4,0.43369060282431104,0.27897401825232876,0.32569027924133453,0.41214015008323973,0.11491057574058372
5,0.40450767683756356,0.3984631681063468,0.28561589572932444,0.41610017319104015,0.5672307883146408
6,0.5815326983451219,0.46156144659592085,0.3409055612073784,0.4677404462004169,0.7180178984905555
7,0.47526113846207113,0.32427682901336563,0.35624898820283846,0.581714881473433,0.46123990948046806
8,0.5063252131405429,0.20430187352581283,0.5871240389458628,0.44569235566263693,0.6220722152964477
9,0.26616848211709565,0.427738021283383,0.5301318922303266,0.40050822162268834,0.02384349521210985
10,0.4670075060632871,0.3596121182996091,0.4255848358667929,0.25922490690627553,0.6298975089312857
11,0.38777877613910616,0.3575905820201345,0.4327242225068759,0.28130794547943533,0.0546905365862576
12,0.44829890863250543,0.35890061220470804,0.46095910261963535,0.45074510441951166,0.9573553892122085
13,0.42922887943024984,0.48683244189470476,0.49503939384582873,0.3824258410806765,0.7395804690251914
14,0.3239150360815969,0.3341046070282368,0.4230631146377922,0.31655215584923846,0.5008026449106491
15,0.49704052859775577,0.335772735097664,0.3294184760282568,0.2461437699095263,0.4514189499617055
16,0.3867762178169233,0.5469975094970405,0.4372003395815778,0.5576769137379015,0.782350339466412
17,0.5056568245582322,0.22162459286347252,0.573678159943277,0.4571605959237489,0.012322535071791922
18,0.44618503385016883,0.21612325536375826,0.42669391213748153,0.3346932074199448,0.3817261470365596
19,0.3933192016353252,0.4568533005929938,0.5839627958323961,0.3915691370614671,1.009171611143431
20,0.48662039944227425,0.2741513823265349,0.4002317262769081,0.3906082388002235,0.45887956638925725
21,0.48973607889611925,0.3871632203570881,0.5958923045219447,0.3431398157567115,0.5434257374207024
