,x,y,x_,y_,f
0,0.2449994664777196,0.00350715946976643,0.49913173414474776,0.0012460806558071413,0.26924532000827345
1,0.3264085878957665,-0.08742272680715528,0.34659620789911255,-0.17888732250173672,0.2350333450305393
2,0.36365872314689385,-0.15311294530933492,0.43346956573583134,-0.051434083001697606,0.29589267802034075
3,0.46027283428291427,-0.1923564666254846,0.5276105056358833,-0.2044981761488425,0.9284060445818753
4,0.45277283614892805,-0.15080980775619202,0.34246908518216806,-0.03719220137565257,0.5904285275478901
5,0.5542733662988125,-0.05992247652356404,0.6124088663140681,-0.10500963984541943,0.8720890355846318
6,0.6255113411694391,-0.1638086594895861,0.4041019038792414,-0.18771749351230266,0.5404992687052095
7,0.49807518932836115,-0.0056683919792405585,0.5769339452261593,-0.056473359930047054,0.325909779731501
8,0.4681906873082591,-0.1720309297243407,0.31230509384719185,-0.17389747892610527,0.39689443130074226
9,0.21812818839857967,-0.18014987611420352,0.34237225238549773,-0.059158837434836506,0.7446247356160338
10,0.44951815534390827,-0.05998157561327769,0.45605675738611406,0.015441048761950626,0.5524965625849414
11,0.42818682745123954,-0.14032751443464025,0.5906722564434488,-0.17070773460835148,0.019650581343466714
12,0.3675118840957624,-0.15042615398528705,0.4981210193039694,-0.22426745499985495,0.20781355438510976
13,0.3697063376253339,-0.14454763162596707,0.577763501107673,-0.164484276875477,0.7562713609813952
14,0.34509356844053085,-0.17283915318238524,0.5070785940471424,-0.06177880239576898,0.7008334786566995
15,0.43226514342669664,-0.17333488951422418,0.4225686597225305,-0.10949022193333992,0.4247897174474048
16,0.31478692081016624,-0.11083371099811706,0.3929617897317952,-0.27209897300649766,0.4388069884313192
17,0.5542505760676678,-0.32956240293471084,0.5867101015622223,-0.2614571305267829,0.39804206510868495
18,0.5364148790230407,-0.28951816765929095,0.27988982522785333,-0.01876110932054538,0.1999272371564138
19,0.30111776865554823,0.02591411545681571,0.4499778335079859,-0.013083531972475027,0.3905822090138317
20,0.3969439099086702,-0.20545832894234373,0.14626748284254848,-0.23496668889342984,0.5743515922750515
21,0.42796946766824145,-0.14116369073823745,0.32974323902397307,-0.14769625418123625,0.8355087435672164
22,0.5411633907867412,-0.1142727170781407,0.5595199053290545,-0.13469132428194208,0.829668434822597
23,0.5627070634983158,-0.131560792396695,0.41102503352478603,-0.3169337285728303,0.24300491884998154
24,0.2665669190497334,-0.1488899210014783,0.548807314068352,-0.35377084741390197,0.8342592618135134
25,0.5140574289727186,-0.045575337933407595,0.5292809571311519,-0.06723906670309887,0.540321189578028
26,0.4350641662341031,-0.20390584608661722,0.4857998153823575,-0.29378849935179996,0.4085695458497921
27,0.4654665602169028,-0.016287664025889367,0.371627157303996,-0.1926130383982338,0.3596600931760588
28,0.5150378330065012,-0.31290860139005483,0.5134008135352005,-0.26827229564821653,0.7727538817388407
29,0.13822264602624101,-0.1883532160129882,0.38952929915062284,-0.1444247027251146,0.5549579483223184
30,0.5560787529352849,-0.1247891462795416,0.36212570871987576,-0.24339385852031187,0.7674441118159637
31,0.4606042309450672,-0.1616861628070398,0.5477518710570081,-0.07739753746473416,0.097899253217097
32,0.41222814282253994,-0.08503095782925651,0.483542255592488,-0.19465386317227665,0.5385598023526708
33,0.4207417807127068,-0.09604362011669304,0.2607926956878975,-0.04755534618514698,0.546931796566044
34,0.3502700679215624,-0.014189431877211542,0.5767516353140832,-0.2013270712011313,0.8726654397815583
35,0.4885518010020079,0.06206295047498096,0.5065097024709052,-0.19766655716049153,0.4870446616681102
36,0.6076174509776671,-0.058315585642359766,0.39415268243253776,-0.18572877702610102,0.10613236812572313
37,0.40026596435788897,-0.015003037760171825,0.4102389419579759,-0.14745953751237825,0.09313977543680031
38,0.4429228822779425,-0.13488164871893807,0.4260380439366576,-0.007287438972413712,0.03987764086237149
39,0.4719983141644408,-0.06917984550343628,0.23658880159927015,-0.05838555600703732,0.23102507591592614
40,0.524274687727447,-0.4443342916886228,0.37327518756923894,-0.19655568122175,0.21893693838665926
41,0.4121961589421073,-0.11724228685594718,0.49494524612308205,-0.0781332332881873,0.7609476734295373
42,0.27661289736500516,-0.09007722856259537,0.3982817580220579,-0.40660385448316116,0.2899583452764887
