,x,y,x_,y_,f
0,0.1055428877829681,0.3578366517173631,0.29218041173827364,0.27648135388355766,1.0280006553927825
1,0.21641193096227698,0.49060536610253114,0.26832556201448654,0.24920907578374396,0.5877187929464825
2,-0.022786067593327047,0.3976030627707534,0.1628213270925508,0.3727819343435565,0.8840506015774001
3,0.16597946966373028,0.354401062985648,0.3539216744605097,0.2672497471763415,0.9053685004818183
4,0.31563390850919454,0.453440193134373,0.1435619757393336,0.32283175365704153,0.9023422973542012
5,0.2500231186309055,0.36995181822912204,0.2828769256195172,0.45796429679928685,0.5824644606696628
6,0.22393524224795067,0.5229228426652902,0.22429914054878816,0.2826130604573762,0.9286261090273604
7,0.3765331342395979,0.4234117317151079,0.28975009704854476,0.3057933630277459,0.5133033543204188
8,0.09425128021130993,0.3774100190748405,0.04643485711006881,0.2805159439102145,0.7636683191963699
9,0.2359224204451751,0.2474642861776967,-0.005175104407677961,0.5089980409226837,0.2909144149041368
10,0.20529300427485753,0.20900193167307823,-0.007676560946503569,0.4972356237149701,0.501852055911466
11,0.07297535330300133,0.326084360271063,0.2550798950361019,0.24405986645344832,0.193656843159157
12,0.26176915653779587,0.5026683369319458,0.13959013455765543,0.37062940630857616,0.44688669619656396
13,0.11165318566773276,0.393490766964199,-0.12520317724348196,0.4328408827192736,0.1718860454201083
14,0.31858225969358356,0.4730378108016367,0.17203181347213053,0.347831665078981,0.9200592074908714
15,0.1001637110551942,0.28290089307038746,0.30372039367071535,0.44786909227525484,0.1467794129321334
16,0.060314328340867585,0.39152058641419096,0.2201702824109914,0.4074820807123071,0.20208544192113026
17,0.30937041947560956,0.5504561418050155,0.32178475028279835,0.3061339041166983,0.09511919101576949
18,0.04130200019286595,0.6215790299427101,0.21912283164951868,0.4435555427708827,0.7748537607131711
19,-0.0188521181141916,0.3707313163026493,0.1317802621914414,0.2700939159939831,0.9359959563316833
20,0.2806567069886917,0.6109614088958547,0.37568938713447014,0.5655869002495231,0.874581493004721
21,0.1677619812188432,0.4300561707484824,0.29378837790309503,0.34582827619081785,0.11627568170847241
22,0.2990795864648497,0.2211138919141383,0.38389652514769457,0.5778220228763886,0.21489148238928338
23,0.18545080665529518,0.4360878856605327,0.29235558035162335,0.29608712680980626,0.03648348440397018
24,0.12604239897724262,0.550614985894953,0.47383475367265004,0.5501969331730427,0.21064028800830759
25,0.2893798693299531,0.4212307837199948,0.16606776380752286,0.23928182528019767,0.32427019314474687
26,0.20836886839465,0.2949447392939112,0.12845754827519454,0.38461580535748446,0.49798597530904487
27,0.09623616999763043,0.24825641539561913,0.270971988771767,0.44169529802397256,0.724419511782178
28,0.1720566771963274,0.38320693541178485,0.08636130992394361,0.35960535445125213,0.5223802762197192
29,0.17364055522396235,0.3735209672617746,0.3463774540902852,0.3187239475375917,0.3831182696217134
30,0.2097487593713172,0.3654458902360581,0.21093204809377425,0.3165054324496611,0.4320809293029821
31,0.2197298461143733,0.3957654657988284,-0.004036988590518098,0.3848681874718766,0.31207165647053486
32,0.06024727281089787,0.4183577089165793,0.2957148672532653,0.2121739502925329,0.26369678398716895
33,0.11863627632343482,0.3056827093110488,-0.045444322640648155,0.41231498459184485,0.7150021004337462
34,0.2545873426879387,0.6398082779313474,0.046516534036189994,0.36102426722467446,0.7124197453448607
35,0.13834697355266518,0.5613543875286227,0.2777074114253091,0.3538923869980406,0.22942704413704224
36,0.20723736955473793,0.47181636741831523,0.35463397334339974,0.3198053418221015,0.7532530279487542
37,0.17679617188807345,0.5364605703243868,0.13393421731705574,0.39397736916146836,0.12303275794362434
38,0.17394293408589104,0.4315224062823785,0.22751158516662642,0.38840452852465845,0.014343281805443142
39,0.2859553763557676,0.30617816350297494,0.279730718265181,0.1588970341437404,0.4405270898493322
40,0.026877040005960695,0.5291269428720745,0.27156723478766853,0.4330069081268034,0.4688981475482988
41,0.2462992806314425,0.2738253532398518,0.24634356204545108,0.5007319326985611,0.25046121385714787
42,0.1252875928252751,0.5415480639969753,0.3250691057191922,0.27364716038404097,0.08036854760619545
43,0.2181187821349722,0.4368800662657386,0.31419395742450873,0.25928013948198425,0.20113559774962841
44,0.3022673243045413,0.2711483313128222,0.24946193893160096,0.3535062285193875,1.0131179991383379
45,0.29164326616352415,0.32427469908562484,0.3089232193430278,0.5599180134852215,0.7870995397592498
46,0.09077116980145469,0.3997091205597469,0.2550183339830581,0.38241911726055355,0.67852966001416
47,0.19816840811133182,0.4173459180182779,0.12548944153397873,0.41145141358453147,0.8619398385740509
48,0.06863688890543418,0.371751833335998,0.2209587058006993,0.48296607389324936,0.44263050912153235
49,0.07619788290830334,0.4543334447556775,0.057151220266113356,0.3588684891041381,0.8237190626971744
50,0.3412231929592051,0.34276234061286537,0.13703087299134487,0.4061449781809412,0.6301354647030576
51,0.16459808162206543,0.36211864400106597,0.030021496143486454,0.2141794294555185,0.7228688133886685
52,0.17489556559427655,0.4602461396807258,0.2250866214381072,0.42656269582468553,0.41934563418697296
53,0.21530320788709853,0.2790576797691743,0.07444921182830974,0.7164139893977637,0.37286952033312104
54,0.06298593140098901,0.2938916640690417,0.41195261084029483,0.4645048146180062,0.972383978819011
55,0.1738199601656517,0.4334043922371846,0.20933331171630967,0.4435010562466829,0.30117975047824863
56,0.32935522787957244,0.2962472532645424,0.15685517542671878,0.32883932072405486,0.09976055496074512
57,0.004236924446973767,0.46424021808496585,0.0726353135316107,0.3190493039404466,0.7266003996825436
58,0.1069860377184055,0.331311043050866,0.1922007687764157,0.24180553215549203,0.4344023397896638
59,0.06326443866682976,0.2781386810772014,0.3229098225980416,0.3326778059824252,0.2658511033963643
60,0.427192906031587,0.3108292572495711,0.19946323942669,0.23050661737737385,0.3751673068135415
61,0.12258799778293993,0.31824339063458584,0.07135729690491294,0.17732898002308561,0.5667595176769133
62,0.11869888164469843,0.5401258546233876,0.1501608051787202,0.3125256242865928,0.5404083488015262
63,0.17776605623126046,0.38647073592475595,0.037986940837041794,0.34589521372258386,0.21986909427686996
64,0.18516183375409004,0.40917643192912556,0.25982449731883284,0.29240585632066984,0.20820041462017763
65,0.21158686366299967,0.37851641935452973,0.1769906854526868,0.3385353543336829,0.8902074965444501
66,0.29112030647869797,0.3801261645402432,0.16063430222955566,0.2760273517954303,0.7583649229827883
67,0.2672956471097681,0.4733640040181225,0.1779542457209679,0.4434398359472408,0.27722775204616423
68,0.3826408504745662,0.5441564786193996,0.2276768353567514,0.5293669672699689,0.437055354939543
69,0.16165270143146562,0.26548629717375244,0.22354681268633822,0.3672906361834392,0.6080749371906808
70,0.2951465621921583,0.48431399784874557,0.20924950261355352,0.27817508300017973,0.8847324084207173
71,0.06376938263511675,0.3658384372445399,0.3062015192301004,0.2507741084890311,0.7902486683924581
72,0.26009499845638584,0.212973592764765,0.3217707557082395,0.3213020342622136,0.4935470773311241
73,0.08826707789622343,0.40815630777781664,0.15822315587870767,0.2954523357575612,0.3329724289630691
74,0.10752042804417744,0.43062992218107904,0.266739493433267,0.395878314282691,0.048807828903626505
75,0.3428990106042463,0.492223368779252,0.3342592859835527,0.35042423774293613,0.5896590537949884
76,0.1809452961015715,0.5106023855703179,0.3169247258405626,0.3013281772228498,0.3694863749423016
77,0.3333948733195464,0.2033268294001214,0.30613248254155145,0.24990405150291703,0.515821115728234
78,0.27767049217880213,0.2857647223582725,0.1384797900271213,0.22685309779434934,0.9556382167110722
79,0.14009354519621273,0.306022537988701,0.2119488498739011,0.34740649694778913,0.8379950919388033
80,0.33369011507427626,0.3816321553867579,0.20169408252523885,0.39118672281851247,0.36826837197639606
81,0.32751314410322463,0.4917966098153773,0.3994595209410585,0.42351141334620596,0.0976750328795207
82,0.3986936858906621,0.5274439681805642,0.16781856912261606,0.5885550844455919,0.5349949948497527
83,-0.024618855900761155,0.36861962528282527,0.25555162358313355,0.5094609184410411,0.3821074718366833
84,0.2512098474337101,0.3378223858901696,0.10861467907260162,0.4185908418345229,0.7336796850971159
85,0.19100267089622705,0.30371210305951374,0.1667238370397305,0.4091241817865332,0.6130529249448614
86,0.353932414921464,0.09252086985500763,0.1860747398721855,0.35741957370271943,0.8409459788864235
