,x,y,x_,y_,f
0,0.2698564104839257,0.12556107560129234,0.2953932409169496,0.08313628925369201,0.1664826109704787
1,0.4219157435876999,0.3772739503010026,0.27776878019176343,0.33670336198085093,0.8387997149937909
2,0.3059176642924706,0.3139599457228941,0.29437066945466794,0.22575473505304372,0.3052554804953124
3,0.45471438297643363,0.09098696926976857,0.5247831037127798,0.2449323822155627,0.3747318876526392
4,0.26069145218205375,0.21085024687182796,0.28160589293371263,0.1335957414277335,0.042783332973297436
5,0.35885843145976204,0.40229991278841437,0.17925891815140327,0.2059779250206583,0.37890077680108303
6,0.5587365652655457,0.33561490655429693,0.36949003414473913,0.3364569182977442,0.9822366254341133
7,0.6606372732392872,0.37761557576019944,0.34883863921122477,0.2810437786384108,0.673174405059047
8,0.30852893496069866,0.12255053106786472,0.42707857803945026,0.24288698939988382,0.8803494117455165
9,0.29710348842178036,0.1987038811969103,0.28000691182121024,0.0948775325068229,0.14164573973892872
10,0.1904834659451242,0.23413084637517434,0.403756125015247,0.23476767400345178,0.20770751469410378
11,0.38577454115751275,0.3049377084239061,0.24436000820521625,0.29739769353668377,0.5634748013897816
12,0.32736833566976115,0.3015105655481917,0.359177806307031,0.23481832320706797,1.0130066470456522
13,0.5580179085290964,0.3166056060387708,0.38068728561784904,0.2228940490294,0.2759908220738333
14,0.2079502972796138,0.10779543467052284,0.3206397077536727,0.08712298148085759,0.11077149077936803
15,0.30335434225912383,0.11233682819667438,0.43441315459605195,0.2816629863426124,0.7409244082146159
16,0.4576100921603956,0.13204095141052963,0.32044742569259504,0.22046191869874066,0.3308560745441875
17,0.35015570703935767,0.2575413270316984,0.365949901836658,0.13215349291446837,0.3535171470433734
18,0.1712879424631778,0.23179394262651734,0.40273693416522244,0.19078799937292318,0.42369454157835323
19,0.3268801899342959,0.3847350406242278,0.4056653757061093,0.15554580147325225,0.16904612727190077
20,0.4268531960906901,0.27894456180777205,0.41255895693420574,0.2390416584688752,0.3067581358664207
21,0.2826931491453838,0.25009564462918554,0.38048415144743053,0.27628578983706203,0.853343492055147
22,0.3906165498927756,0.27551151476958974,0.42291142207084725,0.1733247559360247,0.9736663250902138
23,0.2118235114823086,0.38232002565487905,0.2692114713311823,-0.01914026783398562,0.029072074462619002
